seller_id,week,total_orders,breaches,sla_breach_rate,avg_rating,n_reviews,avg_exposure_score,total_impressions,total_video_views,total_live_stream_placements,n_returns,return_rate,region,primary_category,tier
SEL0022,2026-06-01,1,0,0.0,,,64.1,24710.0,11614.0,48.0,0.0,0.0,Germany,Sports & Outdoors,Silver
SEL0022,2026-06-15,2,0,0.0,4.0,2.0,65.5,25817.0,12360.0,43.0,0.0,0.0,Germany,Sports & Outdoors,Silver
SEL0023,2025-07-28,1,0,0.0,,,51.7,5355.0,2434.0,7.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-08-11,1,0,0.0,,,56.15,11650.0,5068.0,22.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-09-15,1,0,0.0,,,60.1,11957.0,4409.0,22.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-10-06,1,1,1.0,,,39.833333333333336,12909.0,6277.0,19.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-10-27,1,0,0.0,5.0,1.0,58.5,23485.0,10076.0,42.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-11-03,2,0,0.0,2.0,2.0,54.04,27282.0,13330.0,49.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-11-10,1,0,0.0,3.0,1.0,53.839999999999996,26308.0,12150.0,48.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-11-17,2,0,0.0,4.0,1.0,57.8,28687.0,13113.0,55.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2025-12-15,2,0,0.0,4.0,1.0,54.120000000000005,28433.0,12692.0,49.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-01-05,1,0,0.0,5.0,1.0,53.9,26195.0,12170.0,52.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-01-19,2,1,0.5,3.5,2.0,57.52,28464.0,12053.0,52.0,1.0,0.5,UK,Fashion,Bronze
SEL0023,2026-01-26,3,2,0.6666666666666666,3.5,2.0,50.28,25851.0,10696.0,43.0,1.0,0.3333333333333333,UK,Fashion,Bronze
SEL0023,2026-02-02,2,0,0.0,,,57.46666666666667,35664.0,15285.0,56.0,1.0,0.5,UK,Fashion,Bronze
SEL0023,2026-02-09,3,0,0.0,3.5,2.0,53.15,35117.0,16500.0,51.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-02-16,1,0,0.0,,,60.06666666666666,35619.0,16325.0,67.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-02-23,1,0,0.0,2.0,1.0,55.416666666666664,35820.0,17122.0,52.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-03-02,1,0,0.0,5.0,1.0,56.416666666666664,35468.0,16471.0,57.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-03-09,1,0,0.0,,,57.78333333333333,35628.0,16582.0,60.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-03-16,2,0,0.0,4.0,1.0,62.300000000000004,36734.0,17116.0,74.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-03-23,2,0,0.0,,,58.5,33240.0,15828.0,67.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-03-30,1,1,1.0,2.0,1.0,59.73333333333333,37973.0,17889.0,64.0,1.0,1.0,UK,Fashion,Bronze
SEL0023,2026-04-13,1,0,0.0,,,57.1,33889.0,14728.0,64.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-04-20,3,1,0.3333333333333333,5.0,1.0,53.81666666666666,33782.0,14705.0,58.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-04-27,3,0,0.0,,,56.46666666666667,36035.0,17331.0,55.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-05-04,1,0,0.0,5.0,1.0,60.166666666666664,36203.0,17096.0,60.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-05-18,3,0,0.0,3.0,2.0,56.73333333333333,35616.0,14462.0,62.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-05-25,3,0,0.0,3.6666666666666665,3.0,59.15,34254.0,14393.0,69.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-06-15,3,2,0.6666666666666666,2.0,3.0,57.166666666666664,35272.0,16331.0,60.0,0.0,0.0,UK,Fashion,Bronze
SEL0023,2026-06-22,1,0,0.0,1.0,1.0,56.93333333333334,35338.0,17475.0,55.0,1.0,1.0,UK,Fashion,Bronze
SEL0024,2025-03-31,1,0,0.0,3.0,1.0,54.25,9619.0,4183.0,21.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-04-28,1,0,0.0,5.0,1.0,53.4,10517.0,4706.0,22.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-05-19,1,0,0.0,,,55.06666666666667,18468.0,8139.0,22.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-06-30,1,0,0.0,,,70.66666666666667,20745.0,9515.0,44.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-07-07,1,0,0.0,,,56.666666666666664,17965.0,7612.0,32.0,1.0,1.0,UK,Fashion,Gold
SEL0024,2025-07-21,1,0,0.0,5.0,1.0,62.93333333333333,18138.0,7446.0,38.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-08-04,1,0,0.0,4.0,1.0,64.53333333333333,18182.0,6952.0,35.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-08-11,1,0,0.0,5.0,1.0,58.3,23231.0,10538.0,44.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-09-01,2,1,0.5,,,62.050000000000004,24172.0,10316.0,41.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-09-22,1,0,0.0,5.0,1.0,43.1,18266.0,8921.0,24.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-10-13,1,1,1.0,,,33.275,15111.0,7023.0,15.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-10-20,2,1,0.5,4.0,1.0,31.0,15091.0,6490.0,14.0,1.0,0.5,UK,Fashion,Gold
SEL0024,2025-11-03,1,0,0.0,5.0,1.0,32.64,18517.0,7439.0,23.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-11-17,2,1,0.5,5.0,1.0,26.4,16516.0,6891.0,15.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-11-24,1,0,0.0,,,24.240000000000002,14987.0,6740.0,12.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2025-12-15,3,3,1.0,2.0,3.0,17.5,11522.0,4735.0,6.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-01-12,1,1,1.0,,,11.68,8478.0,3524.0,2.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-02-02,2,0,0.0,4.5,2.0,9.48,6916.0,2970.0,1.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-02-16,1,1,1.0,,,8.12,5860.0,2736.0,1.0,1.0,1.0,UK,Fashion,Gold
SEL0024,2026-02-23,1,0,0.0,4.0,1.0,7.2,5475.0,2194.0,0.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-03-09,1,1,1.0,4.0,1.0,6.720000000000001,5331.0,2320.0,0.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-03-30,1,1,1.0,1.0,1.0,6.76,5197.0,2208.0,0.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-04-13,1,1,1.0,,1.0,8.133333333333333,6551.0,3016.0,3.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-04-20,1,1,1.0,2.0,1.0,7.8500000000000005,6701.0,3136.0,2.0,1.0,1.0,UK,Fashion,Gold
SEL0024,2026-04-27,2,0,0.0,,1.0,7.3,6175.0,2678.0,2.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-05-11,1,1,1.0,,1.0,6.916666666666667,5954.0,2287.0,1.0,1.0,1.0,UK,Fashion,Gold
SEL0024,2026-05-18,1,0,0.0,,,6.5,5805.0,2599.0,1.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-05-25,3,3,1.0,3.0,1.0,6.833333333333333,6016.0,2740.0,1.0,2.0,0.6666666666666666,UK,Fashion,Gold
SEL0024,2026-06-01,2,2,1.0,1.0,1.0,6.183333333333334,5365.0,2286.0,1.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-06-08,1,1,1.0,,,6.8999999999999995,6139.0,2519.0,1.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-06-15,1,0,0.0,,,5.833333333333333,5497.0,2530.0,0.0,0.0,0.0,UK,Fashion,Gold
SEL0024,2026-06-29,1,0,0.0,,,,,,,0.0,0.0,UK,Fashion,Gold
SEL0025,2025-06-16,1,0,0.0,,,50.2,5620.0,2279.0,8.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-09-15,1,0,0.0,5.0,1.0,56.8,6858.0,2995.0,8.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-09-22,1,1,1.0,,,56.4,10771.0,5345.0,20.0,1.0,1.0,Italy,Fashion,Bronze
SEL0025,2025-11-10,1,0,0.0,,,41.4,13113.0,5611.0,20.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-11-17,1,0,0.0,,,47.13333333333333,14116.0,6007.0,26.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-12-01,1,0,0.0,4.0,1.0,38.199999999999996,13346.0,6014.0,16.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-12-08,2,0,0.0,4.5,2.0,48.5,14393.0,7718.0,26.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-12-22,1,0,0.0,5.0,1.0,49.06666666666667,13900.0,7126.0,27.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2025-12-29,2,0,0.0,5.0,1.0,45.833333333333336,14348.0,6486.0,22.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-01-19,1,0,0.0,,,47.666666666666664,13997.0,6948.0,27.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-02-02,1,0,0.0,4.0,1.0,45.166666666666664,13480.0,5946.0,25.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-02-09,1,0,0.0,4.0,1.0,43.56666666666666,13750.0,6099.0,20.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-02-16,1,0,0.0,,,40.06666666666667,12726.0,6257.0,20.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-04-13,2,0,0.0,5.0,1.0,54.15,21930.0,9969.0,37.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-04-20,2,0,0.0,3.0,1.0,49.925,20684.0,8820.0,34.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-04-27,1,0,0.0,,,49.5,20289.0,10098.0,35.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-05-04,2,1,0.5,2.0,1.0,49.675,20367.0,9863.0,35.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-05-11,3,1,0.3333333333333333,5.0,1.0,50.55,23054.0,11126.0,32.0,1.0,0.3333333333333333,Italy,Fashion,Bronze
SEL0025,2026-05-18,2,0,0.0,3.0,1.0,53.05,21861.0,9295.0,36.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-06-08,2,0,0.0,,,48.675,19490.0,9701.0,36.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-06-15,1,0,0.0,,,53.9,21980.0,9004.0,38.0,0.0,0.0,Italy,Fashion,Bronze
SEL0025,2026-06-22,2,1,0.5,5.0,1.0,51.55,21013.0,8297.0,35.0,0.0,0.0,Italy,Fashion,Bronze
SEL0026,2025-03-03,1,1,1.0,,,42.4,4687.0,2514.0,5.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-03-10,1,0,0.0,5.0,1.0,46.3,4407.0,2270.0,9.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-05-19,1,0,0.0,5.0,1.0,59.75,11005.0,5967.0,23.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-06-16,2,0,0.0,,,65.3,20631.0,10934.0,34.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-06-23,1,0,0.0,5.0,1.0,76.3,22110.0,8547.0,46.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-06-30,2,0,0.0,5.0,2.0,69.96666666666667,21856.0,9815.0,39.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-08-25,2,0,0.0,3.0,2.0,55.5,22262.0,11691.0,41.0,1.0,0.5,Italy,Pet Supplies,Bronze
SEL0026,2025-09-15,1,1,1.0,,,60.65,22333.0,8603.0,47.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-09-29,1,0,0.0,,,49.775,20346.0,9035.0,33.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-11-03,1,0,0.0,5.0,1.0,50.224999999999994,20834.0,9361.0,34.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-11-17,1,0,0.0,,,54.650000000000006,22428.0,10535.0,34.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2025-12-08,2,0,0.0,4.0,1.0,54.099999999999994,23038.0,11120.0,36.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-01-05,1,0,0.0,,,51.2,21687.0,9290.0,36.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-01-26,1,0,0.0,,,52.45,21555.0,9868.0,37.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-02-02,1,1,1.0,3.0,1.0,56.825,22341.0,9600.0,39.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-02-16,1,0,0.0,4.0,1.0,51.98,26377.0,11441.0,49.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-02-23,1,0,0.0,5.0,1.0,47.739999999999995,25257.0,12148.0,43.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-03-02,1,0,0.0,,,50.76,27773.0,11954.0,38.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-03-16,1,0,0.0,,,52.5,25325.0,11155.0,47.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-03-30,1,0,0.0,,,55.7,26835.0,12931.0,50.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-04-06,2,0,0.0,5.0,2.0,49.12,25865.0,12055.0,42.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-04-13,1,0,0.0,5.0,1.0,50.68,26522.0,13182.0,44.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-05-04,2,0,0.0,2.0,1.0,58.3,30285.0,15396.0,49.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-05-25,3,0,0.0,4.0,2.0,51.120000000000005,27132.0,12628.0,41.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-06-01,1,1,1.0,,1.0,50.660000000000004,26041.0,11374.0,43.0,1.0,1.0,Italy,Pet Supplies,Bronze
SEL0026,2026-06-08,1,0,0.0,5.0,1.0,50.8,26277.0,12955.0,45.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0026,2026-06-15,1,0,0.0,4.0,1.0,48.879999999999995,26797.0,11218.0,39.0,0.0,0.0,Italy,Pet Supplies,Bronze
SEL0027,2025-06-23,1,1,1.0,4.0,1.0,60.5,5373.0,2718.0,11.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2025-11-03,1,0,0.0,1.0,1.0,60.2,12609.0,6044.0,17.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2025-12-01,1,0,0.0,5.0,1.0,76.33333333333333,21299.0,8446.0,45.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2025-12-15,1,0,0.0,5.0,1.0,70.63333333333334,20096.0,8743.0,37.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2025-12-22,1,0,0.0,4.0,1.0,65.43333333333334,20666.0,8607.0,34.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-02-09,1,0,0.0,5.0,1.0,69.16666666666667,22159.0,10290.0,37.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-02-16,1,0,0.0,5.0,1.0,66.46666666666667,20905.0,8730.0,34.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-03-09,1,0,0.0,5.0,1.0,63.900000000000006,18318.0,8387.0,37.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-03-16,1,0,0.0,,,65.93333333333332,20715.0,8542.0,32.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-03-30,2,1,0.5,5.0,1.0,71.03333333333333,20420.0,9695.0,40.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-04-06,1,0,0.0,4.0,1.0,69.7,21438.0,8946.0,37.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-04-13,1,0,0.0,4.0,1.0,65.86666666666666,20100.0,8994.0,35.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-04-27,1,0,0.0,5.0,1.0,72.93333333333334,21281.0,8619.0,42.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-05-04,2,0,0.0,2.5,2.0,75.60000000000001,20333.0,9185.0,44.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-05-18,1,0,0.0,5.0,1.0,74.475,28981.0,14185.0,54.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-05-25,2,0,0.0,4.5,2.0,73.2,30095.0,14911.0,50.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-06-08,2,0,0.0,4.5,2.0,67.15,26717.0,12277.0,46.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-06-15,3,0,0.0,3.5,2.0,71.475,28578.0,12787.0,53.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-06-22,1,0,0.0,,,70.875,29807.0,12232.0,48.0,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0027,2026-06-29,1,1,1.0,,,,,,,0.0,0.0,UK,Sports & Outdoors,Platinum
SEL0028,2025-10-06,1,1,1.0,,,9.2,1045.0,514.0,1.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2025-11-03,1,1,1.0,2.0,1.0,4.8,697.0,281.0,0.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2025-12-15,1,0,0.0,,,13.4,2977.0,1161.0,3.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2026-01-26,1,1,1.0,,,7.65,1979.0,980.0,1.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2026-02-16,1,1,1.0,,,24.766666666666666,7348.0,2919.0,13.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2026-02-23,2,1,0.5,3.0,2.0,16.733333333333334,5603.0,2423.0,6.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2026-03-02,2,2,1.0,,1.0,19.3,6436.0,2774.0,9.0,1.0,0.5,Germany,Fashion,Silver
SEL0028,2026-03-16,1,1,1.0,,,13.466666666666667,5010.0,2086.0,4.0,1.0,1.0,Germany,Fashion,Silver
SEL0028,2026-03-23,1,1,1.0,,,10.799999999999999,4533.0,2350.0,2.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2026-04-06,1,0,0.0,5.0,1.0,9.833333333333334,3907.0,1599.0,2.0,0.0,0.0,Germany,Fashion,Silver
SEL0028,2026-04-13,2,2,1.0,1.0,1.0,9.466666666666667,3973.0,1787.0,2.0,1.0,0.5,Germany,Fashion,Silver
SEL0028,2026-05-11,1,1,1.0,,,6.566666666666666,2880.0,1240.0,1.0,1.0,1.0,Germany,Fashion,Silver
SEL0028,2026-06-01,1,1,1.0,,,5.466666666666666,2427.0,1004.0,0.0,1.0,1.0,Germany,Fashion,Silver
SEL0028,2026-06-22,2,1,0.5,,,4.666666666666667,2141.0,911.0,0.0,0.0,0.0,Germany,Fashion,Silver
SEL0029,2025-07-28,1,0,0.0,4.0,1.0,21.8,3011.0,1615.0,2.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-09-22,1,1,1.0,,,28.1,7528.0,3519.0,6.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-10-13,1,0,0.0,4.0,1.0,26.400000000000002,6227.0,2538.0,5.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-10-20,1,1,1.0,3.0,1.0,33.86666666666667,12139.0,5736.0,13.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-10-27,1,1,1.0,4.0,1.0,29.53333333333333,11242.0,4915.0,10.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-12-01,2,1,0.5,5.0,1.0,19.533333333333335,7685.0,3174.0,4.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-12-22,3,2,0.6666666666666666,1.0,1.0,29.4,14354.0,7280.0,14.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2025-12-29,3,2,0.6666666666666666,5.0,1.0,24.825,12835.0,6539.0,9.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-01-19,1,1,1.0,,,18.75,10154.0,4242.0,6.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-01-26,1,0,0.0,,,20.05,10519.0,5009.0,8.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-02-09,1,0,0.0,,,15.35,8495.0,3367.0,4.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-02-16,2,1,0.5,1.0,1.0,15.975,8687.0,4051.0,5.0,1.0,0.5,Spain,Beauty,Silver
SEL0029,2026-03-16,2,1,0.5,,,19.94,12652.0,5421.0,10.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-03-23,3,2,0.6666666666666666,2.0,1.0,18.92,12468.0,4796.0,8.0,1.0,0.3333333333333333,Spain,Beauty,Silver
SEL0029,2026-03-30,2,2,1.0,1.5,2.0,19.32,12010.0,5626.0,10.0,2.0,1.0,Spain,Beauty,Silver
SEL0029,2026-04-06,2,2,1.0,2.0,1.0,17.86,10537.0,4575.0,9.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-04-13,2,1,0.5,,,15.940000000000001,10598.0,4206.0,5.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-04-20,3,2,0.6666666666666666,3.0,2.0,16.32,10218.0,4822.0,6.0,1.0,0.3333333333333333,Spain,Beauty,Silver
SEL0029,2026-04-27,1,1,1.0,2.0,1.0,15.12,10013.0,4385.0,5.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-05-04,3,2,0.6666666666666666,3.0,2.0,12.7,9187.0,3706.0,3.0,1.0,0.3333333333333333,Spain,Beauty,Silver
SEL0029,2026-05-11,2,1,0.5,4.0,1.0,20.05,15338.0,7045.0,13.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-05-18,5,3,0.6,3.5,4.0,18.650000000000002,14533.0,6186.0,9.0,1.0,0.2,Spain,Beauty,Silver
SEL0029,2026-05-25,2,0,0.0,,,16.416666666666668,12961.0,5937.0,9.0,0.0,0.0,Spain,Beauty,Silver
SEL0029,2026-06-01,5,1,0.2,4.0,1.0,16.616666666666667,12982.0,6474.0,7.0,1.0,0.2,Spain,Beauty,Silver
SEL0029,2026-06-08,3,3,1.0,1.0,1.0,16.016666666666666,12364.0,5671.0,9.0,3.0,1.0,Spain,Beauty,Silver
SEL0029,2026-06-15,3,1,0.3333333333333333,4.0,1.0,13.266666666666666,10937.0,4918.0,6.0,1.0,0.3333333333333333,Spain,Beauty,Silver
SEL0030,2026-03-23,1,1,1.0,,,10.0,1304.0,591.0,1.0,0.0,0.0,Italy,Home & Living,Bronze
SEL0030,2026-04-13,2,0,0.0,2.0,1.0,8.2,1192.0,447.0,0.0,1.0,0.5,Italy,Home & Living,Bronze
SEL0030,2026-06-08,1,1,1.0,1.0,1.0,4.0,585.0,237.0,0.0,1.0,1.0,Italy,Home & Living,Bronze
SEL0030,2026-06-15,2,1,0.5,2.5,2.0,4.5,650.0,267.0,0.0,2.0,1.0,Italy,Home & Living,Bronze
SEL0031,2025-04-28,1,0,0.0,,,47.3,10435.0,4455.0,17.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-06-02,1,0,0.0,,,47.35,9705.0,3482.0,18.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-06-16,1,0,0.0,,,47.8,10699.0,5458.0,17.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-06-23,1,0,0.0,,,53.599999999999994,11176.0,5297.0,14.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-06-30,1,0,0.0,5.0,1.0,52.25,11115.0,5722.0,15.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-07-14,1,0,0.0,5.0,1.0,55.86666666666667,16464.0,7338.0,30.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-07-21,1,0,0.0,,,56.86666666666667,18179.0,8685.0,29.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-07-28,1,0,0.0,3.0,1.0,61.699999999999996,17783.0,8372.0,32.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-08-18,1,0,0.0,,,67.83333333333333,19111.0,7981.0,38.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-10-13,1,0,0.0,5.0,1.0,64.33333333333333,18339.0,7760.0,40.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-11-03,1,0,0.0,,,59.56666666666666,17850.0,7039.0,34.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2025-12-29,1,0,0.0,5.0,1.0,47.23333333333333,16597.0,7945.0,20.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-01-05,1,0,0.0,4.0,1.0,55.86666666666667,16429.0,6811.0,32.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-03-02,2,0,0.0,5.0,2.0,59.599999999999994,17749.0,8268.0,30.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-04-27,1,0,0.0,,,51.775,21504.0,9004.0,32.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-05-04,1,0,0.0,4.0,1.0,45.525,18784.0,7324.0,33.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-05-18,2,0,0.0,4.5,2.0,47.475,19839.0,7904.0,35.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-05-25,3,1,0.3333333333333333,3.0,2.0,51.475,20819.0,8924.0,41.0,1.0,0.3333333333333333,France,Pet Supplies,Bronze
SEL0031,2026-06-15,1,0,0.0,,,51.175,21306.0,9604.0,39.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0031,2026-06-22,1,0,0.0,1.0,1.0,47.475,20675.0,9592.0,32.0,1.0,1.0,France,Pet Supplies,Bronze
SEL0031,2026-06-29,1,0,0.0,,,51.6,10323.0,5193.0,17.0,0.0,0.0,France,Pet Supplies,Bronze
SEL0032,2025-11-24,1,0,0.0,3.0,1.0,16.8,2027.0,1080.0,2.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2025-12-29,1,1,1.0,2.0,1.0,47.1,10108.0,4102.0,15.0,1.0,1.0,Italy,Fashion,Bronze
SEL0032,2026-01-05,1,0,0.0,5.0,1.0,48.0,9838.0,4546.0,19.0,0.0,0.0,Italy,Fashion,Bronze
SEL0032,2026-01-19,2,0,0.0,4.0,1.0,55.45,11806.0,5768.0,14.0,0.0,0.0,Italy,Fashion,Bronze
